mode,logistics_partner,vehicle_type,fuel_type,distance_in_km_per_route,vehicle_capacity_in_kg,load_capacity_in_kg,average_speed_in_km_per_hr,traffic_condition,no_of_stop,vehicle_age_in_years,engine_norm_type,adjusted_fuel_efficiency_in_km_litre,adjusted_energy_kwh_per_km,total_energy_kwh,fuel_consumption_in_litre,load_factor,c02_emission_kg,load_utilization,fuel_per_km,co2_per_km,co2_per_litre,speed_per_stop,high_emitter,efficiency_score,low_efficiency,co2_tier
Rail,Concor,train,electric,238,50000.0,32112.34,83.55,Heavy,8,9,Electric,7.6615,0.04204,10.0228,17.783,0.6422,8.2187,0.6422468,0.07471848739495798,0.03453235294117647,0.4621661137040994,10.44375,False,42.34191965415159,False,Low
Rail,Concor,train,electric,653,60000.0,44212.5,83.57,Heavy,9,4,Electric,7.6615,0.03944,25.7665,17.783,0.7369,21.1285,0.736875,0.027232771822358347,0.03235604900459418,1.1881291120733284,9.285555555555554,False,67.62658542650371,False,Low
Rail,Concor,train,electric,218,70000.0,40158.81,68.51,Low,5,16,Electric,7.6615,0.03862,8.4234,17.783,0.5737,6.9072,0.5736972857142857,0.08157339449541284,0.03168440366972477,0.38841590282854405,13.702000000000002,False,43.82016834848023,False,Low
Rail,Concor,train,electric,726,70000.0,46829.55,86.91,Low,4,16,Electric,7.6615,0.03831,27.8215,17.783,0.669,22.8136,0.6689935714285715,0.024494490358126723,0.031423691460055095,1.2828881516054658,21.7275,False,72.6486305565789,False,Low
Rail,Concor,train,electric,796,50000.0,27839.49,68.23,Low,10,10,Electric,7.6615,0.03483,27.7567,17.783,0.5568,22.7605,0.5567898,0.022340452261306536,0.02859359296482412,1.279902153742338,6.823,False,79.7347208707586,False,Low
Rail,Concor,train,electric,510,60000.0,57669.35,80.45,Heavy,3,25,Electric,7.6615,0.05473,27.9369,17.783,0.9612,22.9083,0.9611558333333333,0.03486862745098039,0.04491823529411765,1.2882134622954506,26.816666666666666,False,50.941748875764674,False,Low
Rail,Concor,train,electric,469,80000.0,70186.0,52.84,Heavy,8,10,Electric,7.6615,0.04246,19.9558,17.783,0.8773,16.3638,0.877325,0.03791684434968017,0.0348908315565032,0.920193443176067,6.605,False,55.034327286423405,False,Low
Rail,Concor,train,electric,295,90000.0,86285.47,70.49,Low,10,19,Electric,7.6615,0.04936,14.5958,17.783,0.9587,11.9686,0.9587274444444445,0.06028135593220339,0.04057152542372881,0.6730360456615869,7.0489999999999995,False,41.23670550191068,False,Low
Rail,Concor,train,electric,373,90000.0,46554.66,42.62,Moderate,6,21,Electric,7.6615,0.04975,18.5672,17.783,0.5173,15.2251,0.517274,0.04767560321715818,0.04081796246648793,0.856160377888995,7.103333333333333,False,45.47410663658007,False,Low
Rail,Concor,train,electric,355,60000.0,52419.44,57.15,Low,3,12,Electric,7.6615,0.04651,16.5148,17.783,0.8737,13.5421,0.8736573333333334,0.05009295774647888,0.03814676056338028,0.7615194286678287,19.05,False,46.177431652186826,False,Low
Rail,Concor,train,electric,190,80000.0,52514.74,53.27,Low,9,12,Electric,7.6615,0.03897,7.4273,17.783,0.6564,6.0904,0.65643425,0.09359473684210527,0.03205473684210526,0.34248439520890733,5.9188888888888895,False,41.880998799699924,False,Low
Rail,Concor,train,electric,500,3000.0,26890.72,56.86,Moderate,4,5,Electric,7.6615,0.0339,12.5945,17.783,0.5378,10.3275,1.0,0.035566,0.020655,0.5807512793117022,14.215,False,76.53116820681201,False,Low
Rail,Concor,train,electric,800,10000.0,46662.33,58.88,Low,6,23,Electric,7.6615,0.04422,19.1729,17.783,0.9332,15.7218,1.0,0.022228750000000002,0.01965225,0.8840915481077433,9.813333333333334,False,95.87154387450512,False,Low
Rail,Concor,train,electric,700,60000.0,40846.3,46.31,Low,5,13,Electric,7.6615,0.04196,30.9879,17.783,0.8169,25.4101,0.6807716666666667,0.025404285714285716,0.03630014285714286,1.4288983860990834,9.262,False,66.91153794236773,False,Low
Rail,Concor,train,electric,13,50000.0,43641.86,57.17,Moderate,4,19,Electric,7.6615,0.0469,15.1234,17.783,0.8728,12.4012,0.8728372,1.367923076923077,0.9539384615384615,0.6973626497216442,14.2925,False,1.7793209081686752,True,High
Rail,Concor,train,electric,450,80000.0,31983.1,84.65,Heavy,9,13,Electric,7.6615,0.0462,23.8914,17.783,0.4569,19.5909,0.39978874999999997,0.039517777777777784,0.043535333333333336,1.101664511049879,9.405555555555557,False,48.27491488254473,False,Low
Rail,Concor,train,electric,1000,90000.0,84559.88,64.31,Heavy,7,11,Electric,7.6615,0.0443,25.0264,17.783,0.9396,20.5216,0.9395542222222223,0.017783,0.0205216,1.1540010122026654,9.187142857142858,False,104.96262534123389,False,Low
Rail,Concor,train,electric,800,78000.0,50952.32,44.13,Moderate,5,5,Electric,7.6615,0.0382,26.7694,17.783,0.8492,21.9509,0.6532348717948718,0.022228750000000002,0.027438625,1.2343755271888883,8.826,False,81.43176005316914,False,Low
Rail,Concor,train,electric,600,60000.0,42385.62,59.38,Moderate,1,6,Electric,7.6615,0.04154,21.195,17.783,0.8477,17.3799,0.706427,0.029638333333333336,0.0289665,0.9773322836416801,59.38,False,68.2627270689134,False,Low
Rail,Concor,train,electric,230,70000.0,31993.92,57.6,Low,7,17,Electric,7.6615,0.04184,28.8922,17.783,0.4571,23.6916,0.45705599999999996,0.07731739130434784,0.10300695652173913,1.3322611482876905,8.22857142857143,False,22.641782914879904,False,Medium
Rail,Concor,train,electric,890,78900.0,40067.02,89.59,Heavy,4,17,Electric,7.6615,0.04575,31.3689,17.783,0.8013,25.7225,0.507820278833967,0.019980898876404495,0.028901685393258426,1.4464657256930775,22.3975,False,84.64785677390763,False,Low
Rail,Concor,train,electric,265,45670.0,62502.75,77.58,Low,1,4,Electric,7.6615,0.03732,9.9058,17.783,0.6945,8.1228,1.0,0.06710566037735849,0.030652075471698112,0.45677332283641675,77.58,False,47.5260908247957,False,Low
Rail,Concor,train,electric,467,45000.0,57871.21,87.73,Heavy,7,0,Electric,7.6615,0.03564,5.8328,17.783,0.8267,4.7829,1.0,0.03807922912205568,0.010241755888650964,0.26895911825901136,12.532857142857143,False,123.90054323254894,False,Low
Rail,Concor,train,electric,890,32100.0,58721.52,44.15,Low,9,12,Electric,7.6615,0.03581,6.829,17.783,0.8389,5.5998,1.0,0.019980898876404495,0.006291910112359551,0.3148962492267896,4.905555555555555,False,208.98204611090443,False,Low
Rail,Concor,train,electric,78,1230.0,37282.02,56.12,Moderate,1,24,Electric,7.6615,0.04685,28.1676,17.783,0.466,23.0974,1.0,0.2279871794871795,0.2961205128205128,1.2988472136309959,56.12,False,7.76321502260937,False,Medium
Rail,Concor,train,electric,679,6700.0,40076.02,88.48,Moderate,2,22,Electric,7.6615,0.05087,21.3222,17.783,0.8015,17.4842,1.0,0.026189985272459502,0.025749926362297497,0.9831974357532475,44.24,False,77.01759639425624,False,Low
Rail,Concor,train,electric,543,60000.0,51555.76,81.24,Heavy,1,24,Electric,7.6615,0.04885,11.8994,17.783,0.8593,9.7575,0.8592626666666667,0.03274953959484347,0.017969613259668508,0.5486981949052465,81.24,False,86.18428079257482,False,Low
Rail,Concor,train,electric,789,67890.0,57152.83,78.62,Moderate,7,11,Electric,7.6615,0.03796,18.9572,17.783,0.9525,15.5449,0.8418446015613492,0.022538656527249686,0.019702027883396703,0.8741438452454591,11.231428571428571,False,95.12441340238067,False,Low
Rail,Concor,train,electric,312,87900.0,46418.53,48.34,Heavy,7,13,Electric,7.6615,0.03851,30.1803,17.783,0.5158,24.7478,0.5280833902161547,0.056996794871794876,0.0793198717948718,1.3916549513580385,6.905714285714287,False,30.15202744582177,False,Medium
Rail,Concor,train,electric,111,23450.0,32112.34,83.55,Heavy,8,9,Electric,7.6615,0.04204,10.0228,17.783,0.6422,8.2187,1.0,0.16020720720720721,0.07404234234234235,0.4621661137040994,10.44375,False,19.747702023574902,False,Medium
Rail,Concor,train,electric,234,60000.0,44212.5,83.57,Heavy,9,4,Electric,7.6615,0.03944,25.7665,17.783,0.7369,21.1285,0.736875,0.0759957264957265,0.09029273504273504,1.1881291120733284,9.285555555555554,False,24.233722802146808,False,Medium
Rail,Concor,train,electric,654,7890.0,40158.81,68.51,Low,5,16,Electric,7.6615,0.03862,8.4234,17.783,0.5737,6.9072,1.0,0.02719113149847095,0.010561467889908256,0.38841590282854405,13.702000000000002,False,131.4605050454407,False,Low
Rail,Concor,train,electric,890,6700.0,46829.55,86.91,Low,4,16,Electric,7.6615,0.03831,27.8215,17.783,0.669,22.8136,1.0,0.019980898876404495,0.025633258426966295,1.2828881516054658,21.7275,False,89.05961597156366,False,Low
Rail,Concor,train,electric,654,50000.0,27839.49,68.23,Low,10,10,Electric,7.6615,0.03483,27.7567,17.783,0.5568,22.7605,0.5567898,0.02719113149847095,0.0348019877675841,1.279902153742338,6.823,False,65.51068775059815,False,Low
Rail,Concor,train,electric,345,65440.0,57669.35,80.45,Heavy,3,25,Electric,7.6615,0.05473,27.9369,17.783,0.9612,22.9083,0.8812553484107579,0.05154492753623189,0.06640086956521739,1.2882134622954506,26.816666666666666,False,34.460594827723156,False,Low
Rail,Concor,train,electric,900,80000.0,70186.0,52.84,Heavy,8,10,Electric,7.6615,0.04246,19.9558,17.783,0.8773,16.3638,0.877325,0.019758888888888892,0.018182,0.920193443176067,6.605,False,105.60958327885089,False,Low
Rail,Concor,train,electric,678,90000.0,86285.47,70.49,Low,10,19,Electric,7.6615,0.04936,14.5958,17.783,0.9587,11.9686,0.9587274444444445,0.026228613569321536,0.017652802359882005,0.6730360456615869,7.0489999999999995,False,94.77452993320489,False,Low
Rail,Concor,train,electric,435,65779.0,46554.66,42.62,Moderate,6,21,Electric,7.6615,0.04975,18.5672,17.783,0.5173,15.2251,0.7077435047659588,0.040880459770114945,0.03500022988505747,0.856160377888995,7.103333333333333,False,53.032805326842706,False,Low
Rail,Concor,train,electric,320,60000.0,52419.44,57.15,Low,3,12,Electric,7.6615,0.04651,16.5148,17.783,0.8737,13.5421,0.8736573333333334,0.05557187500000001,0.0423190625,0.7615194286678287,19.05,False,41.62472712309798,False,Low
Rail,Concor,train,electric,789,80000.0,52514.74,53.27,Low,9,12,Electric,7.6615,0.03897,7.4273,17.783,0.6564,6.0904,0.65643425,0.022538656527249686,0.007719138149556401,0.34248439520890733,5.9188888888888895,False,173.91635817349072,False,Low
Rail,Gateway Rail Freight,train,diesel,450,1897092.0,1376218.0,54.0,Moderate,9,14,Electric,3.67,0.0399,5.1199,163.22,0.73,437.43,0.7254355613749887,0.3627111111111111,0.9720666666666666,2.680002450680064,6.0,False,3.785751098018034,True,High
Rail,Gateway Rail Freight,train,diesel,789,1117326.0,758923.0,44.0,Low,6,17,Electric,2.93,0.0399,5.1199,263.48,0.68,706.13,0.6792314866028357,0.3339416983523448,0.8949683143219265,2.6800136632761498,7.333333333333333,False,4.111892683110591,True,High
Rail,Gateway Rail Freight,train,diesel,34,1932883.0,1541490.0,38.0,Low,8,6,Electric,3.99,0.0399,5.1199,189.97,0.8,509.12,0.7975081781980596,5.58735294117647,14.974117647058824,2.6800021055956202,4.75,True,0.24575752590794137,True,High
Rail,Gateway Rail Freight,train,diesel,78,1807751.0,1007411.0,32.0,Low,3,10,Electric,3.53,0.0399,5.1199,168.56,0.56,451.74,0.5572730978989916,2.161025641025641,5.791538461538462,2.6799952539155196,10.666666666666666,True,0.6354089294846826,True,High
Rail,Gateway Rail Freight,train,diesel,450,1743873.0,717782.0,58.0,Low,6,24,Electric,2.96,0.0399,5.1199,259.12,0.41,694.44,0.41160222103329774,0.5758222222222222,1.5432000000000001,2.679993825254708,9.666666666666666,True,2.3846512605331185,True,High
Rail,Gateway Rail Freight,train,diesel,234,1300985.0,1152508.0,52.0,Heavy,6,20,Electric,2.49,0.0399,5.1199,167.07,0.89,447.75,0.8858733959269323,0.7139743589743589,1.9134615384615385,2.680014365236129,8.666666666666666,True,1.9232235878620974,True,High
Rail,Gateway Rail Freight,train,diesel,789,1815167.0,926017.0,56.0,Moderate,4,25,Electric,2.87,0.0399,5.1199,154.36,0.51,413.68,0.5101552639509203,0.19564005069708493,0.5243092522179975,2.679968903861104,14.0,False,7.0186991518720045,False,High
Rail,Gateway Rail Freight,train,diesel,450,1640573.0,1001686.0,53.0,Low,4,25,Electric,3.14,0.0399,5.1199,101.91,0.61,273.12,0.6105708188541442,0.22646666666666665,0.6069333333333333,2.680011775095673,13.25,False,6.063288293764839,False,High
Rail,Gateway Rail Freight,train,diesel,345,1827508.0,1126624.0,35.0,Heavy,4,14,Electric,3.17,0.0399,5.1199,218.93,0.62,586.73,0.6164810222444991,0.6345797101449275,1.7006666666666668,2.679989037591924,8.75,True,2.163850864910971,True,High
Rail,Gateway Rail Freight,train,diesel,234,1128811.0,634314.0,38.0,Moderate,10,6,Electric,4.09,0.0399,5.1199,78.97,0.56,211.64,0.5619310938677954,0.33747863247863247,0.9044444444444444,2.6800050652146385,3.8,False,4.068801669156234,True,High
Rail,Gateway Rail Freight,train,diesel,789,1903977.0,1246577.0,57.0,Low,5,6,Electric,4.48,0.0399,5.1199,72.99,0.65,195.61,0.6547227198647882,0.09250950570342205,0.2479214195183777,2.6799561583778604,11.4,False,14.84323607668387,False,Medium
Rail,Gateway Rail Freight,train,diesel,908,1529569.0,1176654.0,49.0,Low,6,7,Electric,9.0,0.0399,5.1199,139.71,0.77,374.42,0.7692716052691968,0.15386563876651982,0.4123568281938326,2.679979958485434,8.166666666666666,False,8.924260996487298,False,High
Rail,Gateway Rail Freight,train,diesel,678,1959963.0,795804.0,49.0,Low,6,10,Electric,1.1,0.0399,5.1199,192.63,0.41,516.25,0.40603011383378157,0.2841150442477876,0.7614306784660767,2.680008306079012,8.166666666666666,False,4.8330181724388765,True,High
Rail,Gateway Rail Freight,train,diesel,1000,1997816.0,1526395.0,50.0,Moderate,3,17,Electric,6.78,0.0399,5.1199,131.9,0.76,353.49,0.7640318227504435,0.13190000000000002,0.35349,2.6799848369977255,16.666666666666668,False,10.410435477659128,False,High
Rail,Gateway Rail Freight,train,diesel,789,1981766.0,1750859.0,36.0,Heavy,3,7,Electric,2.3,0.0399,5.1199,158.14,0.88,423.82,0.8834842256855754,0.20043092522179973,0.5371609632446134,2.6800303528519036,12.0,False,6.8508894068240105,False,High
Rail,Gateway Rail Freight,train,diesel,900,1501270.0,941987.0,48.0,Low,10,19,Electric,1.1,0.0399,5.1199,84.57,0.63,226.65,0.6274600837957196,0.09396666666666666,0.25183333333333335,2.6800283788577515,4.8,False,14.6129518683961,False,Medium
Rail,Gateway Rail Freight,train,diesel,318,1527965.0,1161355.0,53.0,Moderate,5,13,Electric,2.6,0.0399,5.1199,84.35,0.76,226.06,0.7600664936696848,0.265251572327044,0.7108805031446541,2.680023710729105,10.6,False,5.176712111881162,True,High
Rail,Gateway Rail Freight,train,diesel,511,1878746.0,752284.0,49.0,Heavy,8,12,Electric,4.23,0.0399,5.1199,180.57,0.4,483.93,0.4004181512562103,0.35336594911937375,0.9470254403131115,2.680013291244393,6.125,False,3.8858652942076017,True,High
Rail,Gateway Rail Freight,train,diesel,345,1563873.0,706479.0,60.0,Heavy,10,8,Electric,4.5,0.0399,5.1199,106.31,0.45,284.91,0.4517495985927246,0.3081449275362319,0.8258260869565218,2.679992474837739,6.0,False,4.456134933203537,True,High
Rail,Gateway Rail Freight,train,diesel,532,1949970.0,1160772.0,51.0,Heavy,4,21,Electric,8.9,0.0399,5.1199,214.52,0.6,574.91,0.5952768504130833,0.40323308270676694,1.0806578947368422,2.6799832183479393,12.75,True,3.405317479537847,True,High
Rail,Gateway Rail Freight,train,diesel,678,1319084.0,1000199.0,34.0,Low,3,22,Electric,2.34,0.0399,5.1199,103.93,0.76,278.53,0.7582526965682246,0.15328908554572274,0.410811209439528,2.679976907533917,11.333333333333334,False,8.957829832721774,False,High
Rail,Gateway Rail Freight,train,diesel,551,1070127.0,532662.0,36.0,Moderate,8,17,Electric,3.67,0.0399,5.1199,184.9,0.5,495.53,0.49775587383553543,0.3355716878402904,0.8993284936479128,2.679989183342347,4.5,False,4.091929933650098,True,High
Rail,Gateway Rail Freight,train,diesel,349,1613704.0,650658.0,46.0,Low,4,15,Electric,3.53,0.0399,5.1199,156.66,0.4,419.85,0.4032077754036676,0.4488825214899713,1.2030085959885388,2.6800076599004217,11.5,True,3.0590036282130453,True,High
Rail,Gateway Rail Freight,train,diesel,345,1897092.0,1376218.0,54.0,Moderate,9,14,Electric,3.67,0.0399,5.1199,163.22,0.73,437.43,0.7254355613749887,0.4731014492753623,1.2679130434782608,2.680002450680064,6.0,True,2.90240917514716,True,High
Rail,Gateway Rail Freight,train,diesel,111,1117326.0,758923.0,44.0,Low,6,17,Electric,1.23,0.0399,5.1199,263.48,0.68,706.13,0.6792314866028357,2.373693693693694,6.361531531531531,2.6800136632761498,7.333333333333333,True,0.578479198764608,True,High
Rail,Gateway Rail Freight,train,diesel,12,1932883.0,1541490.0,38.0,Low,8,6,Electric,4.3,0.0399,5.1199,189.97,0.8,509.12,0.7975081781980596,15.830833333333333,42.42666666666667,2.6800021055956202,4.75,True,0.08673795032044988,True,High
Rail,Gateway Rail Freight,train,diesel,1234,1807751.0,1007411.0,32.0,Low,3,10,Electric,3.53,0.0399,5.1199,168.56,0.56,451.74,0.5572730978989916,0.1365964343598055,0.3660777957860616,2.6799952539155196,10.666666666666666,False,10.052495115180749,False,High
Rail,Gateway Rail Freight,train,diesel,890,1743873.0,717782.0,58.0,Low,6,24,Electric,4.56,0.0399,5.1199,259.12,0.41,694.44,0.41160222103329774,0.29114606741573035,0.7802696629213484,2.679993825254708,9.666666666666666,False,4.716310270832167,True,High
Rail,Gateway Rail Freight,train,diesel,890,1300985.0,1152508.0,52.0,Heavy,6,20,Electric,1.22,0.0399,5.1199,167.07,0.89,447.75,0.8858733959269323,0.1877191011235955,0.5030898876404495,2.680014365236129,8.666666666666666,False,7.314824757253277,False,High
Rail,Gateway Rail Freight,train,diesel,546,1815167.0,926017.0,56.0,Moderate,4,25,Electric,1.11,0.0399,5.1199,154.36,0.51,413.68,0.5101552639509203,0.28271062271062275,0.7576556776556777,2.679968903861104,14.0,False,4.857046561371501,True,High
Rail,Gateway Rail Freight,train,diesel,387,1640573.0,1001686.0,53.0,Low,4,25,Electric,2.3,0.0399,5.1199,101.91,0.61,273.12,0.6105708188541442,0.2633333333333333,0.7057364341085272,2.680011775095673,13.25,False,5.214427932637761,True,High
Rail,Gateway Rail Freight,train,diesel,838,1827508.0,1126624.0,35.0,Heavy,4,14,Electric,3.17,0.0399,5.1199,218.93,0.62,586.73,0.6164810222444991,0.2612529832935561,0.7001551312649165,2.679989037591924,8.75,False,5.255962390711286,True,High
Rail,Gateway Rail Freight,train,diesel,983,1128811.0,634314.0,38.0,Moderate,10,6,Electric,4.09,0.0399,5.1199,78.97,0.56,211.64,0.5619310938677954,0.08033570701932859,0.21530010172939978,2.6800050652146385,3.8,False,17.09244461872042,False,Medium
Rail,Gateway Rail Freight,train,diesel,298,1903977.0,1246577.0,57.0,Low,5,6,Electric,4.48,0.0399,5.1199,72.99,0.65,195.61,0.6547227198647882,0.24493288590604026,0.6564093959731544,2.6799561583778604,11.4,False,5.60619055874752,True,High
Rail,Gateway Rail Freight,train,diesel,39,1529569.0,1176654.0,49.0,Low,6,7,Electric,4.13,0.0399,5.1199,139.71,0.77,374.42,0.7692716052691968,3.5823076923076926,9.60051282051282,2.679979958485434,8.166666666666666,True,0.38331076967291255,True,High
Rail,Gateway Rail Freight,train,diesel,732,1959963.0,795804.0,49.0,Low,6,10,Electric,3.8,0.0399,5.1199,192.63,0.41,516.25,0.40603011383378157,0.263155737704918,0.70525956284153,2.680008306079012,8.166666666666666,False,5.217948823341088,True,High
Rail,Gateway Rail Freight,train,diesel,430,1997816.0,1526395.0,50.0,Moderate,3,17,Electric,3.26,0.0399,5.1199,131.9,0.76,353.49,0.7640318227504435,0.30674418604651166,0.8220697674418604,2.6799848369977255,16.666666666666668,False,4.476487255393425,True,High
Rail,Gateway Rail Freight,train,diesel,612,1981766.0,1750859.0,36.0,Heavy,3,7,Electric,3.87,0.0399,5.1199,158.14,0.88,423.82,0.8834842256855754,0.2583986928104575,0.6925163398692811,2.6800303528519036,12.0,False,5.313997866890106,True,High
Rail,Gateway Rail Freight,train,diesel,307,1501270.0,941987.0,48.0,Low,10,19,Electric,3.63,0.0399,5.1199,84.57,0.63,226.65,0.6274600837957196,0.275472312703583,0.7382736156351791,2.6800283788577515,4.8,False,4.9846402484417816,True,High
Rail,Gateway Rail Freight,train,diesel,318,1527965.0,1161355.0,53.0,Moderate,5,13,Electric,3.77,0.0399,5.1199,84.35,0.76,226.06,0.7600664936696848,0.265251572327044,0.7108805031446541,2.680023710729105,10.6,False,5.176712111881162,True,High
Rail,Gateway Rail Freight,train,diesel,511,1878746.0,752284.0,49.0,Heavy,8,12,Electric,2.83,0.0399,5.1199,180.57,0.4,483.93,0.4004181512562103,0.35336594911937375,0.9470254403131115,2.680013291244393,6.125,False,3.8858652942076017,True,High
Rail,Gateway Rail Freight,train,diesel,421,1563873.0,706479.0,60.0,Heavy,10,8,Electric,3.96,0.0399,5.1199,106.31,0.45,284.91,0.4517495985927246,0.2525178147268409,0.6767458432304039,2.679992474837739,6.0,False,5.437776251822287,True,High
Rail,Gateway Rail Freight,train,diesel,532,1949970.0,1160772.0,51.0,Heavy,4,21,Electric,2.48,0.0399,5.1199,214.52,0.6,574.91,0.5952768504130833,0.40323308270676694,1.0806578947368422,2.6799832183479393,12.75,True,3.405317479537847,True,High
Rail,Gateway Rail Freight,train,diesel,344,1319084.0,1000199.0,34.0,Low,3,22,Electric,3.31,0.0399,5.1199,103.93,0.76,278.53,0.7582526965682246,0.3021220930232558,0.8096802325581395,2.679976907533917,11.333333333333334,False,4.544975608342611,True,High
Rail,Gateway Rail Freight,train,diesel,551,1070127.0,532662.0,36.0,Moderate,8,17,Electric,2.98,0.0399,5.1199,184.9,0.5,495.53,0.49775587383553543,0.3355716878402904,0.8993284936479128,2.679989183342347,4.5,False,4.091929933650098,True,High
Rail,Gateway Rail Freight,train,diesel,553,1613704.0,650658.0,46.0,Low,4,15,Electric,3.53,0.0399,5.1199,156.66,0.4,419.85,0.4032077754036676,0.2832911392405063,0.7592224231464738,2.6800076599004217,11.5,False,4.847074516910642,True,High
